Owner:,WAY WILLIAM J
Cname:,SOUTHWESTERN ENERGY CO
Google Trends Search Term:,None
Google Trends Suggestion:,None
Category:,Unreliable

Year,Month,SVI Data
2004,Jan,0
2004,Feb,0
2004,Mar,0
2004,Apr,0
2004,May,0
2004,Jun,0
2004,Jul,0
2004,Aug,0
2004,Sep,0
2004,Oct,0
2004,Nov,0
2004,Dec,0
2005,Jan,98
2005,Feb,0
2005,Mar,0
2005,Apr,0
2005,May,0
2005,Jun,0
2005,Jul,0
2005,Aug,0
2005,Sep,79
2005,Oct,74
2005,Nov,0
2005,Dec,0
2006,Jan,0
2006,Feb,66
2006,Mar,0
2006,Apr,0
2006,May,0
2006,Jun,0
2006,Jul,0
2006,Aug,0
2006,Sep,0
2006,Oct,51
2006,Nov,100
2006,Dec,0
2007,Jan,0
2007,Feb,0
2007,Mar,0
2007,Apr,0
2007,May,39
2007,Jun,0
2007,Jul,0
2007,Aug,0
2007,Sep,0
2007,Oct,0
2007,Nov,34
2007,Dec,0
2008,Jan,0
2008,Feb,0
2008,Mar,0
2008,Apr,30
2008,May,31
2008,Jun,33
2008,Jul,62
2008,Aug,0
2008,Sep,28
2008,Oct,0
2008,Nov,0
2008,Dec,28
2009,Jan,0
2009,Feb,0
2009,Mar,25
2009,Apr,26
2009,May,0
2009,Jun,27
2009,Jul,0
2009,Aug,0
2009,Sep,0
2009,Oct,0
2009,Nov,0
2009,Dec,0
2010,Jan,0
2010,Feb,0
2010,Mar,21
2010,Apr,22
2010,May,0
2010,Jun,23
2010,Jul,0
2010,Aug,19
2010,Sep,19
2010,Oct,0
2010,Nov,18
2010,Dec,0
2011,Jan,0
2011,Feb,0
2011,Mar,0
2011,Apr,0
2011,May,0
2011,Jun,14
2011,Jul,42
2011,Aug,0
2011,Sep,13
2011,Oct,0
2011,Nov,25
2011,Dec,12
2012,Jan,0
2012,Feb,34
2012,Mar,0
2012,Apr,11
2012,May,32
2012,Jun,0
2012,Jul,11
2012,Aug,0
2012,Sep,0
2012,Oct,10
2012,Nov,31
2012,Dec,10
2013,Jan,18
2013,Feb,20
2013,Mar,18
2013,Apr,9
2013,May,9
2013,Jun,29
2013,Jul,9
2013,Aug,18
2013,Sep,27
2013,Oct,17
2013,Nov,18
2013,Dec,9
2014,Jan,0
2014,Feb,18
2014,Mar,25
2014,Apr,17
2014,May,0
2014,Jun,0
2014,Jul,40
2014,Aug,10
2014,Sep,19
2014,Oct,0
2014,Nov,19
2014,Dec,9
2015,Jan,27
2015,Feb,19
2015,Mar,0
2015,Apr,9
2015,May,0
2015,Jun,10
2015,Jul,39
2015,Aug,10
2015,Sep,19
2015,Oct,27
2015,Nov,9
2015,Dec,9
2016,Jan,15
2016,Feb,0
2016,Mar,8
2016,Apr,0
2016,May,8
2016,Jun,9
2016,Jul,0
2016,Aug,0
2016,Sep,8
2016,Oct,8
2016,Nov,0
2016,Dec,0
2017,Jan,15
2017,Feb,0
2017,Mar,21
2017,Apr,15
2017,May,0
2017,Jun,0
2017,Jul,0
2017,Aug,8
2017,Sep,15
2017,Oct,0
2017,Nov,0
2017,Dec,30
2018,Jan,14
2018,Feb,8
2018,Mar,21
2018,Apr,15
2018,May,14
2018,Jun,15
2018,Jul,8
2018,Aug,7
2018,Sep,15
2018,Oct,7
2018,Nov,15
2018,Dec,7
2019,Jan,14
2019,Feb,8
2019,Mar,21
2019,Apr,0
2019,May,7
2019,Jun,0
2019,Jul,15
2019,Aug,0
2019,Sep,14
2019,Oct,0
2019,Nov,14
2019,Dec,13
2020,Jan,6
2020,Feb,7
2020,Mar,6
2020,Apr,11
2020,May,17
2020,Jun,0
2020,Jul,6
2020,Aug,6
2020,Sep,0
2020,Oct,21
2020,Nov,7
2020,Dec,7
2021,Jan,13
2021,Feb,8
2021,Mar,0
2021,Apr,7
2021,May,7
2021,Jun,7
2021,Jul,14
2021,Aug,7
2021,Sep,0
2021,Oct,15
2021,Nov,8
2021,Dec,7
2022,Jan,7
2022,Feb,17
2022,Mar,7
