date,Row Number,Owner,Google Trends Suggestion,Google Trends Search Term,SVI Index
2004-01,2378,BRONFMAN EDGAR M JR,American businessman,"Edgar Bronfman, Jr.",0
2004-02,2378,BRONFMAN EDGAR M JR,American businessman,"Edgar Bronfman, Jr.",91
2004-03,2378,BRONFMAN EDGAR M JR,American businessman,"Edgar Bronfman, Jr.",0
2004-04,2378,BRONFMAN EDGAR M JR,American businessman,"Edgar Bronfman, Jr.",59
2004-05,2378,BRONFMAN EDGAR M JR,American businessman,"Edgar Bronfman, Jr.",27
2004-06,2378,BRONFMAN EDGAR M JR,American businessman,"Edgar Bronfman, Jr.",27
2004-07,2378,BRONFMAN EDGAR M JR,American businessman,"Edgar Bronfman, Jr.",0
2004-08,2378,BRONFMAN EDGAR M JR,American businessman,"Edgar Bronfman, Jr.",25
2004-09,2378,BRONFMAN EDGAR M JR,American businessman,"Edgar Bronfman, Jr.",0
2004-10,2378,BRONFMAN EDGAR M JR,American businessman,"Edgar Bronfman, Jr.",100
2004-11,2378,BRONFMAN EDGAR M JR,American businessman,"Edgar Bronfman, Jr.",51
2004-12,2378,BRONFMAN EDGAR M JR,American businessman,"Edgar Bronfman, Jr.",46
2005-01,2378,BRONFMAN EDGAR M JR,American businessman,"Edgar Bronfman, Jr.",100
2005-02,2378,BRONFMAN EDGAR M JR,American businessman,"Edgar Bronfman, Jr.",21
2005-03,2378,BRONFMAN EDGAR M JR,American businessman,"Edgar Bronfman, Jr.",18
2005-04,2378,BRONFMAN EDGAR M JR,American businessman,"Edgar Bronfman, Jr.",41
2005-05,2378,BRONFMAN EDGAR M JR,American businessman,"Edgar Bronfman, Jr.",18
2005-06,2378,BRONFMAN EDGAR M JR,American businessman,"Edgar Bronfman, Jr.",57
2005-07,2378,BRONFMAN EDGAR M JR,American businessman,"Edgar Bronfman, Jr.",19
2005-08,2378,BRONFMAN EDGAR M JR,American businessman,"Edgar Bronfman, Jr.",0
2005-09,2378,BRONFMAN EDGAR M JR,American businessman,"Edgar Bronfman, Jr.",0
2005-10,2378,BRONFMAN EDGAR M JR,American businessman,"Edgar Bronfman, Jr.",15
2005-11,2378,BRONFMAN EDGAR M JR,American businessman,"Edgar Bronfman, Jr.",31
2005-12,2378,BRONFMAN EDGAR M JR,American businessman,"Edgar Bronfman, Jr.",74
2006-01,2378,BRONFMAN EDGAR M JR,American businessman,"Edgar Bronfman, Jr.",13
2006-02,2378,BRONFMAN EDGAR M JR,American businessman,"Edgar Bronfman, Jr.",27
2006-03,2378,BRONFMAN EDGAR M JR,American businessman,"Edgar Bronfman, Jr.",12
2006-04,2378,BRONFMAN EDGAR M JR,American businessman,"Edgar Bronfman, Jr.",38
2006-05,2378,BRONFMAN EDGAR M JR,American businessman,"Edgar Bronfman, Jr.",24
2006-06,2378,BRONFMAN EDGAR M JR,American businessman,"Edgar Bronfman, Jr.",25
2006-07,2378,BRONFMAN EDGAR M JR,American businessman,"Edgar Bronfman, Jr.",49
2006-08,2378,BRONFMAN EDGAR M JR,American businessman,"Edgar Bronfman, Jr.",0
2006-09,2378,BRONFMAN EDGAR M JR,American businessman,"Edgar Bronfman, Jr.",45
2006-10,2378,BRONFMAN EDGAR M JR,American businessman,"Edgar Bronfman, Jr.",41
2006-11,2378,BRONFMAN EDGAR M JR,American businessman,"Edgar Bronfman, Jr.",0
2006-12,2378,BRONFMAN EDGAR M JR,American businessman,"Edgar Bronfman, Jr.",21
2007-01,2378,BRONFMAN EDGAR M JR,American businessman,"Edgar Bronfman, Jr.",36
2007-02,2378,BRONFMAN EDGAR M JR,American businessman,"Edgar Bronfman, Jr.",10
2007-03,2378,BRONFMAN EDGAR M JR,American businessman,"Edgar Bronfman, Jr.",9
2007-04,2378,BRONFMAN EDGAR M JR,American businessman,"Edgar Bronfman, Jr.",44
2007-05,2378,BRONFMAN EDGAR M JR,American businessman,"Edgar Bronfman, Jr.",40
2007-06,2378,BRONFMAN EDGAR M JR,American businessman,"Edgar Bronfman, Jr.",9
2007-07,2378,BRONFMAN EDGAR M JR,American businessman,"Edgar Bronfman, Jr.",40
2007-08,2378,BRONFMAN EDGAR M JR,American businessman,"Edgar Bronfman, Jr.",46
2007-09,2378,BRONFMAN EDGAR M JR,American businessman,"Edgar Bronfman, Jr.",15
2007-10,2378,BRONFMAN EDGAR M JR,American businessman,"Edgar Bronfman, Jr.",7
2007-11,2378,BRONFMAN EDGAR M JR,American businessman,"Edgar Bronfman, Jr.",21
2007-12,2378,BRONFMAN EDGAR M JR,American businessman,"Edgar Bronfman, Jr.",29
2008-01,2378,BRONFMAN EDGAR M JR,American businessman,"Edgar Bronfman, Jr.",19
2008-02,2378,BRONFMAN EDGAR M JR,American businessman,"Edgar Bronfman, Jr.",26
2008-03,2378,BRONFMAN EDGAR M JR,American businessman,"Edgar Bronfman, Jr.",19
2008-04,2378,BRONFMAN EDGAR M JR,American businessman,"Edgar Bronfman, Jr.",0
2008-05,2378,BRONFMAN EDGAR M JR,American businessman,"Edgar Bronfman, Jr.",19
2008-06,2378,BRONFMAN EDGAR M JR,American businessman,"Edgar Bronfman, Jr.",40
2008-07,2378,BRONFMAN EDGAR M JR,American businessman,"Edgar Bronfman, Jr.",19
2008-08,2378,BRONFMAN EDGAR M JR,American businessman,"Edgar Bronfman, Jr.",13
2008-09,2378,BRONFMAN EDGAR M JR,American businessman,"Edgar Bronfman, Jr.",29
2008-10,2378,BRONFMAN EDGAR M JR,American businessman,"Edgar Bronfman, Jr.",70
2008-11,2378,BRONFMAN EDGAR M JR,American businessman,"Edgar Bronfman, Jr.",48
2008-12,2378,BRONFMAN EDGAR M JR,American businessman,"Edgar Bronfman, Jr.",29
2009-01,2378,BRONFMAN EDGAR M JR,American businessman,"Edgar Bronfman, Jr.",33
2009-02,2378,BRONFMAN EDGAR M JR,American businessman,"Edgar Bronfman, Jr.",63
2009-03,2378,BRONFMAN EDGAR M JR,American businessman,"Edgar Bronfman, Jr.",16
2009-04,2378,BRONFMAN EDGAR M JR,American businessman,"Edgar Bronfman, Jr.",21
2009-05,2378,BRONFMAN EDGAR M JR,American businessman,"Edgar Bronfman, Jr.",11
2009-06,2378,BRONFMAN EDGAR M JR,American businessman,"Edgar Bronfman, Jr.",16
2009-07,2378,BRONFMAN EDGAR M JR,American businessman,"Edgar Bronfman, Jr.",16
2009-08,2378,BRONFMAN EDGAR M JR,American businessman,"Edgar Bronfman, Jr.",31
2009-09,2378,BRONFMAN EDGAR M JR,American businessman,"Edgar Bronfman, Jr.",10
