date,Row Number,Owner,Google Trends Suggestion,Google Trends Search Term,SVI Index
2004-01,4215,CRANE CHRISTOPHER M,CEO of Exelon,Christopher M. Crane,0
2004-02,4215,CRANE CHRISTOPHER M,CEO of Exelon,Christopher M. Crane,0
2004-03,4215,CRANE CHRISTOPHER M,CEO of Exelon,Christopher M. Crane,49
2004-04,4215,CRANE CHRISTOPHER M,CEO of Exelon,Christopher M. Crane,0
2004-05,4215,CRANE CHRISTOPHER M,CEO of Exelon,Christopher M. Crane,0
2004-06,4215,CRANE CHRISTOPHER M,CEO of Exelon,Christopher M. Crane,0
2004-07,4215,CRANE CHRISTOPHER M,CEO of Exelon,Christopher M. Crane,0
2004-08,4215,CRANE CHRISTOPHER M,CEO of Exelon,Christopher M. Crane,0
2004-09,4215,CRANE CHRISTOPHER M,CEO of Exelon,Christopher M. Crane,0
2004-10,4215,CRANE CHRISTOPHER M,CEO of Exelon,Christopher M. Crane,0
2004-11,4215,CRANE CHRISTOPHER M,CEO of Exelon,Christopher M. Crane,0
2004-12,4215,CRANE CHRISTOPHER M,CEO of Exelon,Christopher M. Crane,0
2005-01,4215,CRANE CHRISTOPHER M,CEO of Exelon,Christopher M. Crane,0
2005-02,4215,CRANE CHRISTOPHER M,CEO of Exelon,Christopher M. Crane,0
2005-03,4215,CRANE CHRISTOPHER M,CEO of Exelon,Christopher M. Crane,11
2005-04,4215,CRANE CHRISTOPHER M,CEO of Exelon,Christopher M. Crane,0
2005-05,4215,CRANE CHRISTOPHER M,CEO of Exelon,Christopher M. Crane,12
2005-06,4215,CRANE CHRISTOPHER M,CEO of Exelon,Christopher M. Crane,12
2005-07,4215,CRANE CHRISTOPHER M,CEO of Exelon,Christopher M. Crane,0
2005-08,4215,CRANE CHRISTOPHER M,CEO of Exelon,Christopher M. Crane,0
2005-09,4215,CRANE CHRISTOPHER M,CEO of Exelon,Christopher M. Crane,0
2005-10,4215,CRANE CHRISTOPHER M,CEO of Exelon,Christopher M. Crane,0
2005-11,4215,CRANE CHRISTOPHER M,CEO of Exelon,Christopher M. Crane,0
2005-12,4215,CRANE CHRISTOPHER M,CEO of Exelon,Christopher M. Crane,9
2006-01,4215,CRANE CHRISTOPHER M,CEO of Exelon,Christopher M. Crane,8
2006-02,4215,CRANE CHRISTOPHER M,CEO of Exelon,Christopher M. Crane,9
2006-03,4215,CRANE CHRISTOPHER M,CEO of Exelon,Christopher M. Crane,8
2006-04,4215,CRANE CHRISTOPHER M,CEO of Exelon,Christopher M. Crane,8
2006-05,4215,CRANE CHRISTOPHER M,CEO of Exelon,Christopher M. Crane,0
2006-06,4215,CRANE CHRISTOPHER M,CEO of Exelon,Christopher M. Crane,0
2006-07,4215,CRANE CHRISTOPHER M,CEO of Exelon,Christopher M. Crane,8
2006-08,4215,CRANE CHRISTOPHER M,CEO of Exelon,Christopher M. Crane,21
2006-09,4215,CRANE CHRISTOPHER M,CEO of Exelon,Christopher M. Crane,7
2006-10,4215,CRANE CHRISTOPHER M,CEO of Exelon,Christopher M. Crane,0
2006-11,4215,CRANE CHRISTOPHER M,CEO of Exelon,Christopher M. Crane,13
2006-12,4215,CRANE CHRISTOPHER M,CEO of Exelon,Christopher M. Crane,7
2007-01,4215,CRANE CHRISTOPHER M,CEO of Exelon,Christopher M. Crane,6
2007-02,4215,CRANE CHRISTOPHER M,CEO of Exelon,Christopher M. Crane,0
2007-03,4215,CRANE CHRISTOPHER M,CEO of Exelon,Christopher M. Crane,11
2007-04,4215,CRANE CHRISTOPHER M,CEO of Exelon,Christopher M. Crane,11
2007-05,4215,CRANE CHRISTOPHER M,CEO of Exelon,Christopher M. Crane,5
2007-06,4215,CRANE CHRISTOPHER M,CEO of Exelon,Christopher M. Crane,11
2007-07,4215,CRANE CHRISTOPHER M,CEO of Exelon,Christopher M. Crane,10
2007-08,4215,CRANE CHRISTOPHER M,CEO of Exelon,Christopher M. Crane,10
2007-09,4215,CRANE CHRISTOPHER M,CEO of Exelon,Christopher M. Crane,20
2007-10,4215,CRANE CHRISTOPHER M,CEO of Exelon,Christopher M. Crane,9
2007-11,4215,CRANE CHRISTOPHER M,CEO of Exelon,Christopher M. Crane,18
2007-12,4215,CRANE CHRISTOPHER M,CEO of Exelon,Christopher M. Crane,9
2008-01,4215,CRANE CHRISTOPHER M,CEO of Exelon,Christopher M. Crane,8
2008-02,4215,CRANE CHRISTOPHER M,CEO of Exelon,Christopher M. Crane,25
2008-03,4215,CRANE CHRISTOPHER M,CEO of Exelon,Christopher M. Crane,16
2008-04,4215,CRANE CHRISTOPHER M,CEO of Exelon,Christopher M. Crane,4
2008-05,4215,CRANE CHRISTOPHER M,CEO of Exelon,Christopher M. Crane,8
2008-06,4215,CRANE CHRISTOPHER M,CEO of Exelon,Christopher M. Crane,13
2008-07,4215,CRANE CHRISTOPHER M,CEO of Exelon,Christopher M. Crane,8
2008-08,4215,CRANE CHRISTOPHER M,CEO of Exelon,Christopher M. Crane,24
2008-09,4215,CRANE CHRISTOPHER M,CEO of Exelon,Christopher M. Crane,7
2008-10,4215,CRANE CHRISTOPHER M,CEO of Exelon,Christopher M. Crane,24
2008-11,4215,CRANE CHRISTOPHER M,CEO of Exelon,Christopher M. Crane,45
2008-12,4215,CRANE CHRISTOPHER M,CEO of Exelon,Christopher M. Crane,7
2009-01,4215,CRANE CHRISTOPHER M,CEO of Exelon,Christopher M. Crane,14
2009-02,4215,CRANE CHRISTOPHER M,CEO of Exelon,Christopher M. Crane,7
2009-03,4215,CRANE CHRISTOPHER M,CEO of Exelon,Christopher M. Crane,13
2009-04,4215,CRANE CHRISTOPHER M,CEO of Exelon,Christopher M. Crane,13
2009-05,4215,CRANE CHRISTOPHER M,CEO of Exelon,Christopher M. Crane,10
2009-06,4215,CRANE CHRISTOPHER M,CEO of Exelon,Christopher M. Crane,3
2009-07,4215,CRANE CHRISTOPHER M,CEO of Exelon,Christopher M. Crane,7
2009-08,4215,CRANE CHRISTOPHER M,CEO of Exelon,Christopher M. Crane,20
2009-09,4215,CRANE CHRISTOPHER M,CEO of Exelon,Christopher M. Crane,10
2009-10,4215,CRANE CHRISTOPHER M,CEO of Exelon,Christopher M. Crane,9
2009-11,4215,CRANE CHRISTOPHER M,CEO of Exelon,Christopher M. Crane,6
2009-12,4215,CRANE CHRISTOPHER M,CEO of Exelon,Christopher M. Crane,3
2010-01,4215,CRANE CHRISTOPHER M,CEO of Exelon,Christopher M. Crane,6
2010-02,4215,CRANE CHRISTOPHER M,CEO of Exelon,Christopher M. Crane,6
2010-03,4215,CRANE CHRISTOPHER M,CEO of Exelon,Christopher M. Crane,6
2010-04,4215,CRANE CHRISTOPHER M,CEO of Exelon,Christopher M. Crane,0
2010-05,4215,CRANE CHRISTOPHER M,CEO of Exelon,Christopher M. Crane,9
2010-06,4215,CRANE CHRISTOPHER M,CEO of Exelon,Christopher M. Crane,12
2010-07,4215,CRANE CHRISTOPHER M,CEO of Exelon,Christopher M. Crane,3
2010-08,4215,CRANE CHRISTOPHER M,CEO of Exelon,Christopher M. Crane,0
2010-09,4215,CRANE CHRISTOPHER M,CEO of Exelon,Christopher M. Crane,10
2010-10,4215,CRANE CHRISTOPHER M,CEO of Exelon,Christopher M. Crane,2
2010-11,4215,CRANE CHRISTOPHER M,CEO of Exelon,Christopher M. Crane,2
